"state","race","type","all_workers_n","artists_n","artists_share","location_quotient"
"Indiana","White","Music Directors And Composers",2724985,430,0.000157799033756149,0.451119554315968
"Iowa","White","Music Directors And Composers",1463250,165,0.000112762685802153,0.322368593467743
"Kansas","White","Music Directors And Composers",1178420,290,0.000246092225182872,0.703534187140078
"Kentucky","White","Music Directors And Composers",1787115,360,0.000201441988903904,0.575887051344572
"Louisiana","White","Music Directors And Composers",1337315,535,0.000400055334756583,1.14368751202878
"Maine","White","Music Directors And Composers",658985,110,0.00016692337458364,0.47720443246475
"Maryland","White","Music Directors And Composers",1690500,510,0.000301685891748004,0.862466656412409
"Massachusetts","White","Music Directors And Composers",2791055,980,0.000351121708457913,1.00379492104477
"Michigan","White","Music Directors And Composers",3807850,960,0.000252110771170083,0.720740146636486
"Minnesota","White","Music Directors And Composers",2524705,975,0.00038618373235685,1.10403105188919
"Mississippi","White","Music Directors And Composers",787155,310,0.000393823325774466,1.12587129954898
"Missouri","White","Music Directors And Composers",2479115,470,0.000189583782922535,0.54198653579662
"Montana","White","Music Directors And Composers",472695,45,9.5198806841621e-05,0.272156567068526
"Nebraska","White","Music Directors And Composers",845465,190,0.000224728403896081,0.642458797082389
"Nevada","White","Music Directors And Composers",749805,355,0.000473456432005655,1.3535282790418
"New Hampshire","White","Music Directors And Composers",690940,105,0.000151966885691956,0.434446473544831
"New Jersey","White","Music Directors And Composers",2640925,845,0.00031996364910022,0.914719534990673
"New Mexico","White","Music Directors And Composers",374900,120,0.000320085356094959,0.915067473782924
"New York","White","Music Directors And Composers",5774960,3165,0.00054805574410905,1.56679453059798
"North Carolina","White","Music Directors And Composers",3309215,1685,0.000509184202295711,1.4556676611806
"North Dakota","White","Music Directors And Composers",363175,20,5.50698698974324e-05,0.157435027154594
"Ohio","White","Music Directors And Composers",4775955,1055,0.000220898228731217,0.63150900308051
"Oklahoma","White","Music Directors And Composers",1276415,310,0.000242867719354599,0.694315894749341
"Oregon","White","Music Directors And Composers",1600140,375,0.000234354493981777,0.669978087700955
"Pennsylvania","White","Music Directors And Composers",5161830,1375,0.000266378396808884,0.761528767239
"Rhode Island","White","Music Directors And Composers",423445,95,0.000224350269810719,0.641377778548881
"South Carolina","White","Music Directors And Composers",1586190,580,0.000365656068945082,1.04534608944655
"South Dakota","White","Music Directors And Composers",398225,85,0.000213447171824973,0.610207747992206
"Tennessee","White","Music Directors And Composers",2455855,1845,0.000751265852422069,2.14773632290535
"Texas","White","Music Directors And Composers",6162190,2185,0.000354581731494809,1.01368651551892
"Utah","White","Music Directors And Composers",1227970,240,0.000195444514116794,0.558741330685958
"Vermont","White","Music Directors And Composers",319270,130,0.000407178876812729,1.16405246003274
"Virginia","White","Music Directors And Composers",2778485,975,0.000350910658146436,1.00319156549699
"Washington","White","Music Directors And Composers",2668545,745,0.000279178353747079,0.798121582364508
"West Virginia","White","Music Directors And Composers",734535,150,0.000204210827258061,0.583802670943553
"Wisconsin","White","Music Directors And Composers",2597700,625,0.000240597451591793,0.687825600373283
"Wyoming","White","Music Directors And Composers",260685,50,0.000191802366841207,0.548329075194868
"Puerto Rico","White","Music Directors And Composers",13370,0,NA,NA
"Alabama","African-American","Music Directors And Composers",581200,165,0.000283895388850654,1.0394376807249
"Alaska","African-American","Music Directors And Composers",13760,0,NA,NA
"Arizona","African-American","Music Directors And Composers",152575,NA,NA,NA
"Arkansas","African-American","Music Directors And Composers",200385,NA,NA,NA
"California","African-American","Music Directors And Composers",1066265,680,0.000637740149024867,2.33498382658227
"Colorado","African-American","Music Directors And Composers",118415,0,NA,NA
"Connecticut","African-American","Music Directors And Composers",191785,NA,NA,NA
"Delaware","African-American","Music Directors And Composers",105485,NA,NA,NA
"District of Columbia","African-American","Music Directors And Composers",149480,60,0.000401391490500401,1.46963091453357
"Florida","African-American","Music Directors And Composers",1569980,510,0.000324844902482834,1.18936779283052
"Georgia","African-American","Music Directors And Composers",1613775,240,0.000148719617046986,0.544513154818925
"Hawaii","African-American","Music Directors And Composers",16455,0,NA,NA
"Idaho","African-American","Music Directors And Composers",5195,0,NA,NA
"Illinois","African-American","Music Directors And Composers",848255,215,0.00025346151805766,0.928008917472982
"Indiana","African-American","Music Directors And Composers",292355,80,0.000273639924064921,1.00188893231164
"Iowa","African-American","Music Directors And Composers",56060,0,NA,NA
"Kansas","African-American","Music Directors And Composers",83690,NA,NA,NA
"Kentucky","African-American","Music Directors And Composers",176080,50,0.000283961835529305,1.03968096463955
"Louisiana","African-American","Music Directors And Composers",656860,120,0.000182687330633621,0.668880519759089
"Maine","African-American","Music Directors And Composers",8410,0,NA,NA
"Maryland","African-American","Music Directors And Composers",957780,400,0.00041763244168807,1.5290945666331
"Massachusetts","African-American","Music Directors And Composers",260415,80,0.000307201966092583,1.1247709955493
"Michigan","African-American","Music Directors And Composers",624375,120,0.000192192192192192,0.703681054188517
"Minnesota","African-American","Music Directors And Composers",171180,NA,NA,NA
"Mississippi","African-American","Music Directors And Composers",488460,NA,NA,NA
"Missouri","African-American","Music Directors And Composers",340530,130,0.00038175784806037,1.39774546459842
"Montana","African-American","Music Directors And Composers",2855,0,NA,NA
"Nebraska","African-American","Music Directors And Composers",45795,NA,NA,NA
"Nevada","African-American","Music Directors And Composers",125635,NA,NA,NA
"New Hampshire","African-American","Music Directors And Composers",9675,0,NA,NA
"New Jersey","African-American","Music Directors And Composers",584190,45,7.70297334771222e-05,0.282032081734296
"New Mexico","African-American","Music Directors And Composers",19190,NA,NA,NA
"New York","African-American","Music Directors And Composers",1375735,360,0.000261678302870829,0.958093364366586
"North Carolina","African-American","Music Directors And Composers",1079195,405,0.000375279722385667,1.37402684079821
"North Dakota","African-American","Music Directors And Composers",12445,NA,NA,NA
"Ohio","African-American","Music Directors And Composers",680665,230,0.000337904843057892,1.23718468199065
"Oklahoma","African-American","Music Directors And Composers",134195,NA,NA,NA
"Oregon","African-American","Music Directors And Composers",39020,0,NA,NA
"Pennsylvania","African-American","Music Directors And Composers",636035,205,0.000322309306877766,1.18008411398791
"Rhode Island","African-American","Music Directors And Composers",31000,0,NA,NA
"South Carolina","African-American","Music Directors And Composers",638810,115,0.000180022228831734,0.659122674634997
"South Dakota","African-American","Music Directors And Composers",8670,0,NA,NA
"Tennessee","African-American","Music Directors And Composers",554550,180,0.00032458750338112,1.18842536707859
"Texas","African-American","Music Directors And Composers",1699445,350,0.000205949589424783,0.754051569645455
"Utah","African-American","Music Directors And Composers",16855,0,NA,NA
"Vermont","African-American","Music Directors And Composers",4210,0,NA,NA
"Virginia","African-American","Music Directors And Composers",837445,160,0.000191057323167492,0.699525912283123
"Washington","African-American","Music Directors And Composers",147305,NA,NA,NA
"West Virginia","African-American","Music Directors And Composers",29055,0,NA,NA
"Wisconsin","African-American","Music Directors And Composers",160610,100,0.000622626237469647,2.27964665031731
"Wyoming","African-American","Music Directors And Composers",2975,0,NA,NA
"Puerto Rico","African-American","Music Directors And Composers",1405,0,NA,NA
"Alabama","Asian","Music Directors And Composers",33515,0,NA,NA
"Alaska","Asian","Music Directors And Composers",26420,0,NA,NA
"Arizona","Asian","Music Directors And Composers",120580,NA,NA,NA
"Arkansas","Asian","Music Directors And Composers",24295,0,NA,NA
"California","Asian","Music Directors And Composers",3008795,415,0.000137928971565029,0.884349189447299
"Colorado","Asian","Music Directors And Composers",97015,0,NA,NA
"Connecticut","Asian","Music Directors And Composers",89425,0,NA,NA
"Delaware","Asian","Music Directors And Composers",19880,NA,NA,NA
"District of Columbia","Asian","Music Directors And Composers",19090,0,NA,NA
"Florida","Asian","Music Directors And Composers",292825,NA,NA,NA
"Georgia","Asian","Music Directors And Composers",217095,NA,NA,NA
"Hawaii","Asian","Music Directors And Composers",290190,NA,NA,NA
"Idaho","Asian","Music Directors And Composers",12030,0,NA,NA
"Illinois","Asian","Music Directors And Composers",378055,125,0.00033063972173361,2.11993873800721
"Indiana","Asian","Music Directors And Composers",76575,NA,NA,NA
"Iowa","Asian","Music Directors And Composers",40760,NA,NA,NA
"Kansas","Asian","Music Directors And Composers",46470,40,0.000860770389498601,5.5189391149374
"Kentucky","Asian","Music Directors And Composers",33565,0,NA,NA
"Louisiana","Asian","Music Directors And Composers",41430,NA,NA,NA
"Maine","Asian","Music Directors And Composers",8235,0,NA,NA
"Maryland","Asian","Music Directors And Composers",213470,85,0.000398182414390781,2.55299732480524
"Massachusetts","Asian","Music Directors And Composers",249930,30,0.000120033609410635,0.769610793035473
"Michigan","Asian","Music Directors And Composers",163870,NA,NA,NA
"Minnesota","Asian","Music Directors And Composers",143550,NA,NA,NA
"Mississippi","Asian","Music Directors And Composers",14850,0,NA,NA
"Missouri","Asian","Music Directors And Composers",63375,NA,NA,NA
"Montana","Asian","Music Directors And Composers",4980,0,NA,NA
"Nebraska","Asian","Music Directors And Composers",24515,0,NA,NA
"Nevada","Asian","Music Directors And Composers",131920,NA,NA,NA
"New Hampshire","Asian","Music Directors And Composers",20330,NA,NA,NA
"New Jersey","Asian","Music Directors And Composers",450385,65,0.000144320969836917,0.925332301454542
"New Mexico","Asian","Music Directors And Composers",16455,0,NA,NA
"New York","Asian","Music Directors And Composers",864770,165,0.000190802178613967,1.2233524986626
"North Carolina","Asian","Music Directors And Composers",154710,NA,NA,NA
"North Dakota","Asian","Music Directors And Composers",6855,0,NA,NA
"Ohio","Asian","Music Directors And Composers",136125,NA,NA,NA
"Oklahoma","Asian","Music Directors And Composers",44710,0,NA,NA
"Oregon","Asian","Music Directors And Composers",98010,NA,NA,NA
"Pennsylvania","Asian","Music Directors And Composers",227500,0,NA,NA
"Rhode Island","Asian","Music Directors And Composers",18645,0,NA,NA
"South Carolina","Asian","Music Directors And Composers",41915,0,NA,NA
"South Dakota","Asian","Music Directors And Composers",7135,0,NA,NA
"Tennessee","Asian","Music Directors And Composers",62925,NA,NA,NA
"Texas","Asian","Music Directors And Composers",712575,120,0.000168403325965688,1.07973939867863
"Utah","Asian","Music Directors And Composers",40990,NA,NA,NA
"Vermont","Asian","Music Directors And Composers",6080,NA,NA,NA
"Virginia","Asian","Music Directors And Composers",304945,NA,NA,NA
"Washington","Asian","Music Directors And Composers",355135,NA,NA,NA
"West Virginia","Asian","Music Directors And Composers",7825,0,NA,NA
"Wisconsin","Asian","Music Directors And Composers",85760,NA,NA,NA
"Wyoming","Asian","Music Directors And Composers",2835,0,NA,NA
"Puerto Rico","Asian","Music Directors And Composers",1335,0,NA,NA
"Alabama","Other","Music Directors And Composers",43075,NA,NA,NA
"Alaska","Other","Music Directors And Composers",71330,0,NA,NA
"Arizona","Other","Music Directors And Composers",182520,NA,NA,NA
"Arkansas","Other","Music Directors And Composers",37895,0,NA,NA
"California","Other","Music Directors And Composers",688910,560,0.000812878315019379,2.94494601416831
"Colorado","Other","Music Directors And Composers",87510,25,0.000285681636384413,1.03498516425709
"Connecticut","Other","Music Directors And Composers",41230,NA,NA,NA
"Delaware","Other","Music Directors And Composers",10885,0,NA,NA
"District of Columbia","Other","Music Directors And Composers",11085,0,NA,NA
"Florida","Other","Music Directors And Composers",214840,30,0.000139638800968162,0.505892115383381
"Georgia","Other","Music Directors And Composers",102865,35,0.000340251786321878,1.23268529056329
"Hawaii","Other","Music Directors And Composers",198250,45,0.000226986128625473,0.822339435578554
"Idaho","Other","Music Directors And Composers",25710,0,NA,NA
"Illinois","Other","Music Directors And Composers",112345,15,0.000133517290489118,0.483714727264077
"Indiana","Other","Music Directors And Composers",61485,NA,NA,NA
"Iowa","Other","Music Directors And Composers",27340,0,NA,NA
"Kansas","Other","Music Directors And Composers",43715,0,NA,NA
"Kentucky","Other","Music Directors And Composers",36080,NA,NA,NA
"Louisiana","Other","Music Directors And Composers",42460,NA,NA,NA
"Maine","Other","Music Directors And Composers",14700,0,NA,NA
"Maryland","Other","Music Directors And Composers",85910,70,0.000814806192527063,2.95193044846451
"Massachusetts","Other","Music Directors And Composers",97815,NA,NA,NA
"Michigan","Other","Music Directors And Composers",120390,0,NA,NA
"Minnesota","Other","Music Directors And Composers",83065,NA,NA,NA
"Mississippi","Other","Music Directors And Composers",17430,0,NA,NA
"Missouri","Other","Music Directors And Composers",70070,NA,NA,NA
"Montana","Other","Music Directors And Composers",37130,0,NA,NA
"Nebraska","Other","Music Directors And Composers",24240,NA,NA,NA
"Nevada","Other","Music Directors And Composers",69460,NA,NA,NA
"New Hampshire","Other","Music Directors And Composers",12270,NA,NA,NA
"New Jersey","Other","Music Directors And Composers",85410,35,0.000409788081020958,1.484605695045
"New Mexico","Other","Music Directors And Composers",91840,0,NA,NA
"New York","Other","Music Directors And Composers",234265,105,0.000448210360062323,1.62380431238717
"North Carolina","Other","Music Directors And Composers",145630,NA,NA,NA
"North Dakota","Other","Music Directors And Composers",23305,0,NA,NA
"Ohio","Other","Music Directors And Composers",121180,NA,NA,NA
"Oklahoma","Other","Music Directors And Composers",242885,NA,NA,NA
"Oregon","Other","Music Directors And Composers",93460,NA,NA,NA
"Pennsylvania","Other","Music Directors And Composers",104810,NA,NA,NA
"Rhode Island","Other","Music Directors And Composers",16140,0,NA,NA
"South Carolina","Other","Music Directors And Composers",46335,0,NA,NA
"South Dakota","Other","Music Directors And Composers",32695,0,NA,NA
